epoch,accuracy,loss,val_accuracy,val_loss,learning_rate
59,0.36867469549179077,1.7173147201538086,0.28057554364204407,1.8081380128860474,0.0005000000237487257
60,0.3132530152797699,1.7623121738433838,0.28057554364204407,1.8010358810424805,0.0005000000237487257
61,0.33734938502311707,1.7071510553359985,0.24460431933403015,1.8058277368545532,0.0005000000237487257
62,0.3253012001514435,1.7296429872512817,0.26618704199790955,1.797052264213562,0.0005000000237487257
63,0.3469879627227783,1.715608835220337,0.2517985701560974,1.7951124906539917,0.0005000000237487257
64,0.3397590219974518,1.7077393531799316,0.2589927911758423,1.7928696870803833,0.0005000000237487257
65,0.3397590219974518,1.7164223194122314,0.28057554364204407,1.790713906288147,0.0005000000237487257
66,0.38072288036346436,1.668960452079773,0.2517985701560974,1.7877036333084106,0.0005000000237487257
67,0.3710843324661255,1.7195212841033936,0.24460431933403015,1.799998164176941,0.0005000000237487257
68,0.34939759969711304,1.7136119604110718,0.2517985701560974,1.8050224781036377,0.0005000000237487257
69,0.3301204741001129,1.6986545324325562,0.2589927911758423,1.7896873950958252,0.0005000000237487257
70,0.35180723667144775,1.6928396224975586,0.2589927911758423,1.7852190732955933,0.0005000000237487257
71,0.34939759969711304,1.6937391757965088,0.26618704199790955,1.7845380306243896,0.0005000000237487257
72,0.33734938502311707,1.6981401443481445,0.2733812928199768,1.7874794006347656,0.0005000000237487257
73,0.33493974804878235,1.7166024446487427,0.28057554364204407,1.7909471988677979,0.0005000000237487257
74,0.35421687364578247,1.6685744524002075,0.28057554364204407,1.7924391031265259,0.0005000000237487257
75,0.3469879627227783,1.6967251300811768,0.28776979446411133,1.7835414409637451,0.0005000000237487257
76,0.3614457845687866,1.6876451969146729,0.26618704199790955,1.7968027591705322,0.0005000000237487257
77,0.33493974804878235,1.6798994541168213,0.26618704199790955,1.7863874435424805,0.0005000000237487257
78,0.3301204741001129,1.698574185371399,0.2517985701560974,1.795817255973816,0.0005000000237487257
79,0.36867469549179077,1.6536822319030762,0.24460431933403015,1.794758677482605,0.0005000000237487257
80,0.33734938502311707,1.7146286964416504,0.2589927911758423,1.7903450727462769,0.0005000000237487257
81,0.3469879627227783,1.6591285467147827,0.28057554364204407,1.7801342010498047,0.0005000000237487257
82,0.3397590219974518,1.7043523788452148,0.2517985701560974,1.7890502214431763,0.0005000000237487257
83,0.35421687364578247,1.7076376676559448,0.2517985701560974,1.7943451404571533,0.0005000000237487257
84,0.3469879627227783,1.6920212507247925,0.26618704199790955,1.7851808071136475,0.0005000000237487257
85,0.3469879627227783,1.6880426406860352,0.2517985701560974,1.7864696979522705,0.0005000000237487257
86,0.3855421543121338,1.6381070613861084,0.26618704199790955,1.7839077711105347,0.0005000000237487257
87,0.3614457845687866,1.662163257598877,0.24460431933403015,1.7956066131591797,0.0005000000237487257
88,0.39759036898612976,1.659853458404541,0.2589927911758423,1.7929956912994385,0.0005000000237487257
89,0.35180723667144775,1.6895543336868286,0.2374100685119629,1.7963603734970093,0.0005000000237487257
90,0.3759036064147949,1.6532739400863647,0.24460431933403015,1.7899805307388306,0.0002500000118743628
91,0.36385542154312134,1.6841000318527222,0.2517985701560974,1.790400743484497,0.0002500000118743628
92,0.31807228922843933,1.6889468431472778,0.2517985701560974,1.793819785118103,0.0002500000118743628
93,0.37831324338912964,1.6351984739303589,0.2589927911758423,1.7984567880630493,0.0002500000118743628
94,0.34939759969711304,1.6467465162277222,0.2517985701560974,1.8010495901107788,0.0002500000118743628
95,0.3734939694404602,1.6841391324996948,0.2517985701560974,1.7960046529769897,0.0002500000118743628
96,0.36867469549179077,1.6769658327102661,0.2589927911758423,1.7824138402938843,0.0002500000118743628
